category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Modern History,hard,Which option best characterizes Modern History?,origin story,diplomacy,infrastructure,decolonization,decolonization,,,text,80,8,true
Modern History,hard,Which term is the closest match to Modern History?,inference,Ashoka,World War I,protocol,World War I,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,biodiversity,Hamlet,patient,Berlin Wall,Berlin Wall,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,hospital,institution,Industrial Revolution,socialization,Industrial Revolution,,,text,80,8,true
Modern History,hard,Which option is most directly linked to Modern History?,Rebellion of 1857,United Nations,list comprehension,virtue,United Nations,,,text,80,8,true
Modern History,hard,Which option is most directly linked to Modern History?,decolonization,nominee,smartphone,index,decolonization,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,League of Nations,monotheism,receptor,Ganga,League of Nations,,,text,80,8,true
Modern History,hard,Which option best characterizes Modern History?,gesture,chassis,meter,globalization,globalization,,,text,80,8,true
Physics,easy,Which of these is related to Physics?,wave,conditioning,conversion,castling,wave,,,text,20,12,true
Physics,easy,Which option belongs to Physics?,velocity,stalemate,constitution,rally,velocity,,,text,20,12,true
Physics,easy,Which of these fits the topic Physics?,Kalahari,electricity,delta,Atacama,electricity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,Literature,supply chain,velocity,species,velocity,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,momentum,hemisphere,taste,GDP,momentum,,,text,20,12,true
Physics,easy,Choose the item most linked to Physics.,Treaty of Versailles,angle,force,Nile,force,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,internet,atoll,star,thermodynamics,thermodynamics,,,text,20,12,true
Physics,easy,Choose the item most linked to Physics.,leadership,jet engine,thermodynamics,Mississippi,thermodynamics,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,energy,Valkyrie,emissions,carbon footprint,energy,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,dance,force,map scale,brand equity,force,,,text,20,12,true
Physics,easy,Choose the item most linked to Physics.,innings,designer,thermodynamics,programming,thermodynamics,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,bear market,energy,charger,transmission,energy,,,text,20,12,true
Physics,easy,Which option belongs to Physics?,match point,Pacific Ocean,DOM,gravity,gravity,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,World War I,velocity,guild,search,velocity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,irrigation,force,Mississippi,protected area,force,,,text,20,12,true
Physics,easy,Choose the item most linked to Physics.,map scale,Nile,acceleration,Midgard,acceleration,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,decolonization,velocity,landscape,breathing,velocity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,acceleration,ink,batsman,shutter speed,acceleration,,,text,20,12,true
Physics,medium,Choose the term that best represents Physics.,vaccine,skeletal system,mitochondria,magnetism,magnetism,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,sustainability,wave,disease,gene,wave,,,text,40,10,true
Physics,medium,Pick the concept that best matches Physics.,prescription,digestive system,conservation,velocity,velocity,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,greenhouse gases,momentum,molecule,DNA,momentum,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,ecology,wave,molecule,photosynthesis,wave,,,text,40,10,true
Physics,medium,Which option aligns with Physics?,ecosystem,force,cell,prescription,force,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,wave,compound,prescription,molecule,wave,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,ecology,magnetism,compound,lungs,magnetism,,,text,40,10,true
Physics,medium,Which option aligns with Physics?,wave,prescription,covalent bond,compound,wave,,,text,40,10,true
Physics,medium,Select the most relevant term for Physics.,mitigation,momentum,digestive system,DNA,momentum,,,text,40,10,true
Physics,medium,Which option aligns with Physics?,pollution,disease,thermodynamics,respiratory system,thermodynamics,,,text,40,10,true
Physics,medium,Choose the term that best represents Physics.,wave,respiratory system,hospital,ice melt,wave,,,text,40,10,true
Physics,medium,Pick the concept that best matches Physics.,treatment,ionic bond,pharmacokinetics,force,force,,,text,40,10,true
Physics,medium,Choose the term that best represents Physics.,hospital,carbon footprint,compound,velocity,velocity,,,text,40,10,true
Physics,medium,Choose the term that best represents Physics.,atom,biodiversity,climate model,velocity,velocity,,,text,40,10,true
Physics,medium,Select the most relevant term for Physics.,bioavailability,circulatory system,gravity,respiratory system,gravity,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,wave,disease,metabolism,cell,wave,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,thermodynamics,greenhouse gases,prescription,evolution,thermodynamics,,,text,40,10,true
Physics,hard,Select the most precise term for Physics.,wave,lungs,molecule,side effect,wave,,,text,80,8,true
Physics,hard,Choose the most accurate term for Physics.,wave,biodiversity,covalent bond,patient,wave,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,mitigation,receptor,magnetism,reaction,magnetism,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,conservation,oxidation,gravity,molecule,gravity,,,text,80,8,true
Physics,hard,Which option is most directly linked to Physics?,compound,circulatory system,therapy,acceleration,acceleration,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,magnetism,vaccine,cell,pharmacokinetics,magnetism,,,text,80,8,true
Physics,hard,Which term is the closest match to Physics?,renewable,wave,gene,covalent bond,wave,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,momentum,compound,pollution,circulatory system,momentum,,,text,80,8,true
Physics,hard,Choose the most accurate term for Physics.,ecology,treatment,magnetism,homeostasis,magnetism,,,text,80,8,true
Physics,hard,Which option is most directly linked to Physics?,catalyst,patient,force,therapy,force,,,text,80,8,true
Physics,hard,Choose the most accurate term for Physics.,energy,periodic table,bioavailability,treatment,energy,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,atom,metabolism,dosage,force,force,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,ice melt,emissions,oxidation,force,force,,,text,80,8,true
Physics,hard,Which option is most directly linked to Physics?,skeletal system,clinical,reaction,gravity,gravity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,metabolism,electricity,drug,carbon dioxide,electricity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,reaction,circulatory system,global warming,electricity,electricity,,,text,80,8,true
Physics,hard,Which term is the closest match to Physics?,evolution,energy,patient,disease,energy,,,text,80,8,true
Physics,hard,Which term is the closest match to Physics?,lungs,digestive system,thermodynamics,pharmacokinetics,thermodynamics,,,text,80,8,true
Physics,hard,Choose the most accurate term for Physics.,ice melt,velocity,heart,nervous system,velocity,,,text,80,8,true
Physics,hard,Choose the most accurate term for Physics.,ionic bond,diagnosis,gravity,patient,gravity,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,skeletal system,ice melt,atom,force,force,,,text,80,8,true
Physics,hard,Which term is the closest match to Physics?,drug,catalyst,energy,mitigation,energy,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,recycling,atom,nervous system,electricity,electricity,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,gravity,sustainability,bioavailability,molecule,gravity,,,text,80,8,true
Chemistry,easy,Which of these is related to Chemistry?,pilgrimage,oxidation,follower,dot-com,oxidation,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,sine,reaction,disease,server,reaction,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,covalent bond,taste,opening,strings,covalent bond,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,cinematography,compound,Lakshmi,reason,compound,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,rally,telescope,reaction,Industrial Revolution,reaction,,,text,20,12,true
Chemistry,easy,Choose the item most linked to Chemistry.,oxidation,server,freight,Loki,oxidation,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,device,reaction,Australia,evolution,reaction,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,compound,billionaire,postmodern,fuel,compound,,,text,20,12,true
Chemistry,easy,Choose the item most linked to Chemistry.,cinematography,pattern,reaction,demography,reaction,,,text,20,12,true
Chemistry,easy,Which of these fits the topic Chemistry?,oxidation,Valhalla,migration,endgame,oxidation,,,text,20,12,true
Chemistry,easy,Choose the item most linked to Chemistry.,asana,market cap,stanza,compound,compound,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,pitch,catalyst,Krishna,autonomy,catalyst,,,text,20,12,true
Chemistry,easy,Which of these fits the topic Chemistry?,director,covalent bond,foul,international summit,covalent bond,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,catalyst,proof of work,peak,Vishnu,catalyst,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,topography,Rama,pH,composer,pH,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,Hindi cinema,innovation,function,compound,compound,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,cosine,printing press,ceremony,ionic bond,ionic bond,,,text,20,12,true
Chemistry,easy,Which of these fits the topic Chemistry?,catalyst,icon,blockbuster,nominee,catalyst,,,text,20,12,true
Chemistry,medium,Which term is most commonly used in Chemistry?,clinical,pharmacokinetics,reaction,gravity,reaction,,,text,40,10,true
Chemistry,medium,Which option aligns with Chemistry?,sustainability,clinical,respiratory system,oxidation,oxidation,,,text,40,10,true
Chemistry,medium,Pick the concept that best matches Chemistry.,evolution,respiratory system,reaction,circulatory system,reaction,,,text,40,10,true
Chemistry,medium,Which option is a key concept in Chemistry?,dosage,mitochondria,covalent bond,greenhouse gases,covalent bond,,,text,40,10,true
Chemistry,medium,Choose the term that best represents Chemistry.,ionic bond,ecosystem,acceleration,emissions,ionic bond,,,text,40,10,true
Chemistry,medium,Which option is a key concept in Chemistry?,oxidation,greenhouse gases,habitat,carbon dioxide,oxidation,,,text,40,10,true
Chemistry,medium,Which option aligns with Chemistry?,pH,prescription,velocity,DNA,pH,,,text,40,10,true
Chemistry,medium,Choose the term that best represents Chemistry.,heart,cell,adaptation,periodic table,periodic table,,,text,40,10,true
