category,level,question,option1,option2,option3,option4,correctAnswer,trivia,mediaUrl,mediaType,xpReward,timeLimit,isActive
Modern History,hard,Select the most precise term for Modern History.,iterator,guild,cookie,globalization,globalization,,,text,80,8,true
Modern History,hard,Which term is most specifically associated with Modern History?,World War I,magnetism,star,patch,World War I,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,mulch,protein,prime number,globalization,globalization,,,text,80,8,true
Modern History,hard,Which option best characterizes Modern History?,climate model,constellation,United Nations,conversion,United Nations,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,sine,exoplanet,landscape,Cold War,Cold War,,,text,80,8,true
Modern History,hard,Select the most precise term for Modern History.,composer,decolonization,K2,abstract,decolonization,,,text,80,8,true
Modern History,hard,Pick the most specific concept tied to Modern History.,Berlin Wall,global warming,Odyssey,composition,Berlin Wall,,,text,80,8,true
Physics,easy,Pick the correct term for Physics.,inventor,electricity,records,rook,electricity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,issue,energy,esports,rocket,energy,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,garbage collection,startup,index,wave,wave,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,velocity,proof of work,Gujarat,nebula,velocity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,alphabet,electricity,UI thread,metabolism,electricity,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,Kalahari,short story,energy,Rebellion of 1857,energy,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,vocabulary,ecosystem,gravity,cape,gravity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,continuity,magnetism,malware,chassis,magnetism,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,brand identity,force,funnel,period,force,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,vocabulary,force,box office,match point,force,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,electricity,nominee,World Wide Web,Krishna,electricity,,,text,20,12,true
Physics,easy,Which option belongs to Physics?,wave,perception,banknote,cape,wave,,,text,20,12,true
Physics,easy,Which of these is related to Physics?,area under curve,diplomacy,toxicity,electricity,electricity,,,text,20,12,true
Physics,easy,Which option belongs to Physics?,memory,startup,pharmacokinetics,magnetism,magnetism,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,satellite,Indus Valley,sine,electricity,electricity,,,text,20,12,true
Physics,easy,Select a term associated with Physics.,REST,recognition,velocity,symbol,velocity,,,text,20,12,true
Physics,easy,Which option belongs to Physics?,personality,crest,force,fertilizer,force,,,text,20,12,true
Physics,easy,Pick the correct term for Physics.,argument,acceleration,star,feature,acceleration,,,text,20,12,true
Physics,medium,Select the most relevant term for Physics.,deity,comic,electricity,preposition,electricity,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,culture,momentum,prime minister,atom,momentum,,,text,40,10,true
Physics,medium,Select the most relevant term for Physics.,screenplay,electricity,pitch,penalty,electricity,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,printing press,metaphysics,wallet,gravity,gravity,,,text,40,10,true
Physics,medium,Pick the concept that best matches Physics.,banknote,mission control,polynomial,wave,wave,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,thermodynamics,orbit,Ashoka,grill,thermodynamics,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,masala,bioavailability,velocity,checkmate,velocity,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,tributary,wave,Asgard,executive,wave,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,furniture,goal,trademark,thermodynamics,thermodynamics,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,radio,international summit,topography,magnetism,magnetism,,,text,40,10,true
Physics,medium,Select the most relevant term for Physics.,dish,magnetism,short story,nominee,magnetism,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,brake,wave,feature,perception,wave,,,text,40,10,true
Physics,medium,Pick the concept that best matches Physics.,gravity,realism,firewall,election,gravity,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,magnetism,plate,latency,athlete,magnetism,,,text,40,10,true
Physics,medium,Select the most relevant term for Physics.,velocity,enzyme,Sahara,goal,velocity,,,text,40,10,true
Physics,medium,Which option is a key concept in Physics?,Lake Victoria,recycling,energy,records,energy,,,text,40,10,true
Physics,medium,Which term is most commonly used in Physics?,session,magnetism,AI,equation,magnetism,,,text,40,10,true
Physics,medium,Pick the concept that best matches Physics.,billionaire,supply chain,gravity,returns,gravity,,,text,40,10,true
Physics,hard,Pick the most specific concept tied to Physics.,trail,minimalism,planting,magnetism,magnetism,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,Australia,Sri Lanka,gravity,tragedy,gravity,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,velocity,balance,oasis,Asgard,velocity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,acceleration,Aeneid,brand identity,theme,acceleration,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,momentum,multiplayer,Krishna,villain,momentum,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,momentum,nervous system,bond,monotheism,momentum,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,GDP,wave,banner,backboard,wave,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,volcanic island,volatility,philanthropist,force,force,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,aperture,acceleration,bias,trademark,acceleration,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,velocity,gallery,hemisphere,training data,velocity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,oil paint,cell,modernism,force,force,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,index,philanthropist,verse,momentum,momentum,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,momentum,Apollo,sequel,ethics,momentum,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,alliteration,electricity,circle,Mars rover,electricity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,encryption,South America,force,epic,force,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,emissions,velocity,routing,angle,velocity,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,election cycle,Asgard,acceleration,masala,acceleration,,,text,80,8,true
Physics,hard,Which option best characterizes Physics?,force,Android,responsive layout,ingredient,force,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,farm,gravity,conversion,Mississippi,gravity,,,text,80,8,true
Physics,hard,Select the most precise term for Physics.,electricity,Olympiad,logic,periodic table,electricity,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,serve,tangent line,globalization,electricity,electricity,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,prescription,ISP,force,expression,force,,,text,80,8,true
Physics,hard,Which term is most specifically associated with Physics?,magnetism,wallet,crest,acquisition,magnetism,,,text,80,8,true
Physics,hard,Pick the most specific concept tied to Physics.,acquisition,force,spacewalk,altitude,force,,,text,80,8,true
Chemistry,easy,Select a term associated with Chemistry.,treatment,Gulf,list comprehension,periodic table,periodic table,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,molecule,verb,pip,predator,molecule,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,goal,oxidation,wildlife reserve,side effect,oxidation,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,sauce,atom,short story,orchestra,atom,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,engagement,operating system,rebound,covalent bond,covalent bond,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,periodic table,acceleration,Iliad,three-pointer,periodic table,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,Borneo,Red Sea,lighting,atom,atom,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,molecule,Maurya Empire,sustainability,Mohenjo-daro,molecule,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,prime minister,Academy Awards,catalyst,altitude,catalyst,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,LBW,comic,session,periodic table,periodic table,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,Iliad,bowler,reaction,concert,reaction,,,text,20,12,true
Chemistry,easy,Pick the correct term for Chemistry.,compound,vaccine,texture,IP address,compound,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,respiratory system,stream of consciousness,periodic table,ratio,periodic table,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,lungs,producer,TCP,compound,compound,,,text,20,12,true
Chemistry,easy,Which of these is related to Chemistry?,Rebellion of 1857,floor plan,risk,covalent bond,covalent bond,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,dot-com,designer,ionic bond,galaxy,ionic bond,,,text,20,12,true
Chemistry,easy,Which option belongs to Chemistry?,gearbox,mitigation,compound,runway,compound,,,text,20,12,true
Chemistry,easy,Select a term associated with Chemistry.,Karnataka,classification,space planning,molecule,molecule,,,text,20,12,true
Chemistry,medium,Which option is a key concept in Chemistry?,recycling,education reform,masala,covalent bond,covalent bond,,,text,40,10,true
Chemistry,medium,Which term is most commonly used in Chemistry?,force,periodic table,tablet,greenhouse gases,periodic table,,,text,40,10,true
Chemistry,medium,Which term is most commonly used in Chemistry?,delta,pH,follower,Olympus,pH,,,text,40,10,true
Chemistry,medium,Which option is a key concept in Chemistry?,Literature,area,compound,perception,compound,,,text,40,10,true
Chemistry,medium,Which term is most commonly used in Chemistry?,compound,star,predator,online store,compound,,,text,40,10,true
Chemistry,medium,Which option is a key concept in Chemistry?,pH,prayer,shutter speed,formation,pH,,,text,40,10,true
Chemistry,medium,Select the most relevant term for Chemistry.,billionaire,diplomacy,compound,cell,compound,,,text,40,10,true
Chemistry,medium,Which option is a key concept in Chemistry?,silhouette,decorator,pH,internet,pH,,,text,40,10,true
